productid,date,item,transid,month,weekday
1592,6/2/2014,dessert,181116223,6,Monday
8014,11/12/2014,chocolate,328716386,11,Wednesday
2789,07/19/2014,newspapers,102016270,7,Saturday
8014,09/16/2014,chocolate,237416329,9,Tuesday
4155,3/10/2014,oil,225216139,3,Monday
3277,03/21/2014,white bread,328916150,3,Friday
4643,11/12/2014,canned vegetables,131216386,11,Wednesday
6095,1/12/2014,butter,104516082,1,Sunday
1172,01/18/2014,shopping bags,127516088,1,Saturday
8147,10/2/2014,bottled water,424116345,10,Thursday
4643,06/22/2014,canned vegetables,111616243,6,Sunday
5207,08/17/2014,cat food,135616299,8,Sunday
1312,1/6/2014,soups,235416076,1,Monday
3198,07/30/2014,waffles,404516281,7,Wednesday
2199,04/16/2014,whole milk,318916176,4,Wednesday
4643,05/31/2014,canned vegetables,351516221,5,Saturday
1733,01/25/2014,other vegetables,116916095,1,Saturday
3530,8/4/2014,cake bar,229916286,8,Monday
2786,11/7/2014,frozen dessert,353916381,11,Friday
7461,6/6/2014,frozen vegetables,238916227,6,Friday
3695,11/2/2014,cling film/bags,148716376,11,Sunday
8919,01/20/2014,specialty chocolate,469816090,1,Monday
6423,9/5/2014,light bulbs,333516318,9,Friday
2932,01/14/2014,long life bakery product,106516084,1,Tuesday
8093,02/27/2014,pastry,476316128,2,Thursday
7333,06/27/2014,detergent,287916248,6,Friday
7981,08/28/2014,kitchen towels,145116310,8,Thursday
8919,1/7/2014,specialty chocolate,194716077,1,Tuesday
9048,04/13/2014,sugar,436416173,4,Sunday
8073,10/14/2014,chewing gum,447716357,10,Tuesday
2224,9/6/2014,UHT-milk,115016319,9,Saturday
7461,05/23/2014,frozen vegetables,287316213,5,Friday
5207,10/11/2014,cat food,304016354,10,Saturday
8853,6/8/2014,whipped/sour cream,486216229,6,Sunday
5655,06/27/2014,soda,279516248,6,Friday
5294,01/30/2014,mustard,225416100,1,Thursday
8269,12/29/2014,hard cheese,206616433,12,Monday
2199,11/9/2014,whole milk,318016383,11,Sunday
4040,8/12/2014,ready soups,120516294,8,Tuesday
8730,11/14/2014,rolls/buns,404016388,11,Friday
2199,10/16/2014,whole milk,476016359,10,Thursday
8853,6/5/2014,whipped/sour cream,235716226,6,Thursday
7461,05/24/2014,frozen vegetables,150716214,5,Saturday
8919,6/10/2014,specialty chocolate,187016231,6,Tuesday
2703,8/5/2014,yogurt,390016287,8,Tuesday
2199,7/6/2014,whole milk,362716257,7,Sunday
2155,8/2/2014,fruit/vegetable juice,209816284,8,Saturday
8730,04/27/2014,rolls/buns,224216187,4,Sunday
1865,1/7/2014,brown bread,344416077,1,Tuesday
8868,06/24/2014,rubbing alcohol,243716245,6,Tuesday
6351,6/10/2014,instant coffee,226716231,6,Tuesday
1865,05/31/2014,brown bread,393016221,5,Saturday
3893,03/18/2014,domestic eggs,196416147,3,Tuesday
3893,01/14/2014,domestic eggs,436216084,1,Tuesday
8155,05/20/2014,sliced cheese,233916210,5,Tuesday
6415,02/24/2014,herbs,166316125,2,Monday
2155,01/14/2014,fruit/vegetable juice,238416084,1,Tuesday
7100,04/19/2014,soap,301316179,4,Saturday
7665,4/1/2014,margarine,376516161,4,Tuesday
8093,5/7/2014,pastry,144616197,5,Wednesday
8269,02/15/2014,hard cheese,213516116,2,Saturday
3893,6/1/2014,domestic eggs,487216222,6,Sunday
2703,05/14/2014,yogurt,481716204,5,Wednesday
8155,7/7/2014,sliced cheese,257116258,7,Monday
3198,7/7/2014,waffles,433816258,7,Monday
8730,4/1/2014,rolls/buns,276016161,4,Tuesday
1865,10/11/2014,brown bread,456416354,10,Saturday
7612,05/21/2014,liquor (appetizer),186216211,5,Wednesday
6282,9/10/2014,softener,415516323,9,Wednesday
7762,1/4/2014,salty snack,296516074,1,Saturday
7969,1/12/2014,candy,485416082,1,Sunday
5468,01/18/2014,curd,334916088,1,Saturday
1882,4/5/2014,rice,341616165,4,Saturday
2199,08/23/2014,whole milk,146616305,8,Saturday
8093,09/23/2014,pastry,103216336,9,Tuesday
1733,05/24/2014,other vegetables,448916214,5,Saturday
1902,03/14/2014,processed cheese,386216143,3,Friday
2199,07/13/2014,whole milk,118116264,7,Sunday
8730,6/8/2014,rolls/buns,477216229,6,Sunday
1733,05/31/2014,other vegetables,361216221,5,Saturday
5655,10/7/2014,soda,326616350,10,Tuesday
3578,1/7/2014,butter milk,496916077,1,Tuesday
3277,08/15/2014,white bread,103516297,8,Friday
1902,04/22/2014,processed cheese,291716182,4,Tuesday
2199,10/25/2014,whole milk,286116368,10,Saturday
1733,8/9/2014,other vegetables,324716291,8,Saturday
8730,5/6/2014,rolls/buns,391316196,5,Tuesday
6493,06/20/2014,zwieback,387716241,6,Friday
1172,11/14/2014,shopping bags,112916388,11,Friday
2703,6/2/2014,yogurt,260516223,6,Monday
5930,9/10/2014,bottled beer,230816323,9,Wednesday
6295,06/20/2014,specialty fat,141216241,6,Friday
8632,1/6/2014,photo/film,374316076,1,Monday
1865,10/6/2014,brown bread,293716349,10,Monday
1733,7/6/2014,other vegetables,193216257,7,Sunday
7461,4/3/2014,frozen vegetables,385716163,4,Thursday
2703,07/21/2014,yogurt,381016272,7,Monday
5655,08/14/2014,soda,124116296,8,Thursday
3981,10/12/2014,pickled vegetables,160716355,10,Sunday
5655,06/26/2014,soda,385416247,6,Thursday
8014,07/30/2014,chocolate,450916281,7,Wednesday
2199,8/8/2014,whole milk,265416290,8,Friday
7128,10/4/2014,cocoa drinks,251116347,10,Saturday
1172,04/27/2014,shopping bags,433716187,4,Sunday
8073,7/8/2014,chewing gum,299316259,7,Tuesday
1851,12/28/2014,root vegetables,313816432,12,Sunday
2199,2/8/2014,whole milk,351816109,2,Saturday
8155,1/6/2014,sliced cheese,105716076,1,Monday
5655,4/2/2014,soda,212516162,4,Wednesday
6493,07/23/2014,zwieback,413716274,7,Wednesday
7665,11/24/2014,margarine,476116398,11,Monday
1108,03/28/2014,male cosmetics,116216157,3,Friday
9038,02/26/2014,frozen fish,176116127,2,Wednesday
8919,07/20/2014,specialty chocolate,350716271,7,Sunday
5655,2/6/2014,soda,310416107,2,Thursday
3530,04/27/2014,cake bar,207016187,4,Sunday
5930,02/19/2014,bottled beer,426616120,2,Wednesday
3277,5/4/2014,white bread,418716194,5,Sunday
7240,05/29/2014,frozen meals,329716219,5,Thursday
8919,1/5/2014,specialty chocolate,261816075,1,Sunday
2703,6/2/2014,yogurt,389516223,6,Monday
4155,09/21/2014,oil,465716334,9,Sunday
5739,04/17/2014,cream cheese,204216177,4,Thursday
8147,4/3/2014,bottled water,134216163,4,Thursday
3893,05/26/2014,domestic eggs,278416216,5,Monday
3638,01/25/2014,hygiene articles,411016095,1,Saturday
3227,04/27/2014,flour,290816187,4,Sunday
2932,08/26/2014,long life bakery product,348916308,8,Tuesday
3893,1/3/2014,domestic eggs,133516073,1,Friday
7610,2/7/2014,popcorn,271816108,2,Friday
8479,03/28/2014,canned beer,115316157,3,Friday
5655,4/3/2014,soda,416516163,4,Thursday
3893,01/31/2014,domestic eggs,376916101,1,Friday
3277,02/27/2014,white bread,173316128,2,Thursday
8014,12/23/2014,chocolate,229016427,12,Tuesday
5207,03/24/2014,cat food,266916153,3,Monday
8479,3/4/2014,canned beer,185216133,3,Tuesday
8147,3/6/2014,bottled water,451516135,3,Thursday
2400,04/15/2014,misc. beverages,487516175,4,Tuesday
8093,10/31/2014,pastry,343716374,10,Friday
2977,05/16/2014,soft cheese,149416206,5,Friday
3893,12/30/2014,domestic eggs,450516434,12,Tuesday
2932,11/10/2014,long life bakery product,244016384,11,Monday
5655,06/28/2014,soda,260316249,6,Saturday
2155,11/23/2014,fruit/vegetable juice,462916397,11,Sunday
5930,4/1/2014,bottled beer,338216161,4,Tuesday
1108,6/6/2014,male cosmetics,450916227,6,Friday
7981,10/13/2014,kitchen towels,151016356,10,Monday
7271,12/12/2014,beverages,247016416,12,Friday
8269,4/8/2014,hard cheese,448716168,4,Tuesday
8730,11/22/2014,rolls/buns,457416396,11,Saturday
2789,05/13/2014,newspapers,400516203,5,Tuesday
5443,6/11/2014,candles,137916232,6,Wednesday
2789,10/12/2014,newspapers,383016355,10,Sunday
6098,6/9/2014,baking powder,481216230,6,Monday
3198,1/1/2014,waffles,395616071,1,Wednesday
8093,10/1/2014,pastry,423416344,10,Wednesday
9677,07/30/2014,onions,318016281,7,Wednesday
5655,07/31/2014,soda,330016282,7,Thursday
5655,07/20/2014,soda,428716271,7,Sunday
5655,2/10/2014,soda,162816111,2,Monday
8479,4/5/2014,canned beer,203316165,4,Saturday
9038,04/17/2014,frozen fish,251716177,4,Thursday
8093,01/28/2014,pastry,243016098,1,Tuesday
5930,03/25/2014,bottled beer,310816154,3,Tuesday
8093,04/18/2014,pastry,457416178,4,Friday
9585,5/5/2014,red/blush wine,285116195,5,Monday
2703,2/12/2014,yogurt,471916113,2,Wednesday
7461,03/27/2014,frozen vegetables,112816156,3,Thursday
2387,11/17/2014,dishes,157116391,11,Monday
8147,04/30/2014,bottled water,181016190,4,Wednesday
9048,10/1/2014,sugar,245316344,10,Wednesday
5468,11/5/2014,curd,361616379,11,Wednesday
1172,8/6/2014,shopping bags,253016288,8,Wednesday
1865,11/24/2014,brown bread,461716398,11,Monday
8147,05/14/2014,bottled water,217616204,5,Wednesday
7434,06/19/2014,frozen potato products,418316240,6,Thursday
5655,12/30/2014,soda,295116434,12,Tuesday
2789,10/30/2014,newspapers,258716373,10,Thursday
2155,08/23/2014,fruit/vegetable juice,454016305,8,Saturday
7606,12/22/2014,salt,302416426,12,Monday
8014,07/23/2014,chocolate,234816274,7,Wednesday
7461,9/1/2014,frozen vegetables,455916314,9,Monday
8269,7/2/2014,hard cheese,321316253,7,Wednesday
7969,08/14/2014,candy,397216296,8,Thursday
2789,02/16/2014,newspapers,493516117,2,Sunday
3357,11/10/2014,canned fish,419816384,11,Monday
8479,2/2/2014,canned beer,113916103,2,Sunday
8093,10/10/2014,pastry,495916353,10,Friday
8919,9/3/2014,specialty chocolate,155016316,9,Wednesday
1312,4/4/2014,soups,353616164,4,Friday
1172,11/3/2014,shopping bags,469716377,11,Monday
8730,03/24/2014,rolls/buns,316416153,3,Monday
8147,11/3/2014,bottled water,464016377,11,Monday
8147,11/5/2014,bottled water,298616379,11,Wednesday
1312,08/22/2014,soups,187816304,8,Friday
8730,02/24/2014,rolls/buns,103716125,2,Monday
8274,3/10/2014,napkins,386316139,3,Monday
8093,11/5/2014,pastry,153416379,11,Wednesday
8093,11/22/2014,pastry,110916396,11,Saturday
3981,5/7/2014,pickled vegetables,238116197,5,Wednesday
8853,09/25/2014,whipped/sour cream,378716338,9,Thursday
5468,7/2/2014,curd,462816253,7,Wednesday
1172,10/8/2014,shopping bags,315716351,10,Wednesday
5004,12/29/2014,sweet spreads,253516433,12,Monday
8730,7/5/2014,rolls/buns,100616256,7,Saturday
8479,11/4/2014,canned beer,389716378,11,Tuesday
8479,09/19/2014,canned beer,280416332,9,Friday
1172,09/21/2014,shopping bags,380416334,9,Sunday
9585,08/18/2014,red/blush wine,306016300,8,Monday
7461,5/6/2014,frozen vegetables,315816196,5,Tuesday
1733,11/21/2014,other vegetables,147716395,11,Friday
7665,09/16/2014,margarine,421116329,9,Tuesday
4155,11/26/2014,oil,404616400,11,Wednesday
7762,05/28/2014,salty snack,483616218,5,Wednesday
5294,03/17/2014,mustard,377316146,3,Monday
7762,11/26/2014,salty snack,177416400,11,Wednesday
1865,06/23/2014,brown bread,215816244,6,Monday
5930,05/31/2014,bottled beer,215416221,5,Saturday
2932,05/13/2014,long life bakery product,199116203,5,Tuesday
7762,9/9/2014,salty snack,350216322,9,Tuesday
8274,02/19/2014,napkins,346516120,2,Wednesday
3747,06/25/2014,abrasive cleaner,123516246,6,Wednesday
8531,08/27/2014,liquor,297816309,8,Wednesday
3198,1/2/2014,waffles,180916072,1,Thursday
8073,07/25/2014,chewing gum,335916276,7,Friday
7762,08/27/2014,salty snack,487716309,8,Wednesday
1902,05/20/2014,processed cheese,395616210,5,Tuesday
3357,05/13/2014,canned fish,371616203,5,Tuesday
5207,11/10/2014,cat food,240816384,11,Monday
7762,6/10/2014,salty snack,354916231,6,Tuesday
2789,11/24/2014,newspapers,186316398,11,Monday
7665,3/4/2014,margarine,495616133,3,Tuesday
9196,06/25/2014,vinegar,277116246,6,Wednesday
8479,05/15/2014,canned beer,250716205,5,Thursday
7969,11/26/2014,candy,219316400,11,Wednesday
8014,12/29/2014,chocolate,150416433,12,Monday
3227,06/25/2014,flour,139316246,6,Wednesday
8730,08/31/2014,rolls/buns,385216313,8,Sunday
2789,3/10/2014,newspapers,191116139,3,Monday
2155,8/11/2014,fruit/vegetable juice,162716293,8,Monday
9038,5/9/2014,frozen fish,338716199,5,Friday
8093,12/8/2014,pastry,193116412,12,Monday
8730,02/28/2014,rolls/buns,431616129,2,Friday
2703,4/4/2014,yogurt,387216164,4,Friday
2703,5/2/2014,yogurt,149216192,5,Friday
8147,07/23/2014,bottled water,289816274,7,Wednesday
9782,1/12/2014,specialty bar,383216082,1,Sunday
8147,09/24/2014,bottled water,388716337,9,Wednesday
3695,04/16/2014,cling film/bags,182316176,4,Wednesday
6095,12/2/2014,butter,141816406,12,Tuesday
4643,10/9/2014,canned vegetables,393116352,10,Thursday
2703,03/15/2014,yogurt,205916144,3,Saturday
7325,2/4/2014,tropical fruit,100416105,2,Tuesday
1592,4/4/2014,dessert,150716164,4,Friday
2932,3/4/2014,long life bakery product,318516133,3,Tuesday
8274,07/18/2014,napkins,336916269,7,Friday
5930,9/1/2014,bottled beer,340716314,9,Monday
5739,12/23/2014,cream cheese,161016427,12,Tuesday
8128,03/26/2014,packaged fruit/vegetables,229116155,3,Wednesday
7665,4/4/2014,margarine,486816164,4,Friday
7461,09/17/2014,frozen vegetables,105116330,9,Wednesday
3695,02/23/2014,cling film/bags,178516124,2,Sunday
3059,10/3/2014,coffee,409716346,10,Friday
7184,12/9/2014,semi-finished bread,120716413,12,Tuesday
3893,01/13/2014,domestic eggs,400216083,1,Monday
6348,9/2/2014,Instant food products,426616315,9,Tuesday
8730,01/28/2014,rolls/buns,287316098,1,Tuesday
2977,5/5/2014,soft cheese,422016195,5,Monday
5468,05/28/2014,curd,121816218,5,Wednesday
8147,7/5/2014,bottled water,495616256,7,Saturday
4661,01/23/2014,roll products,268816093,1,Thursday
1733,05/13/2014,other vegetables,108216203,5,Tuesday
2203,11/13/2014,house keeping products,384416387,11,Thursday
2199,10/5/2014,whole milk,431416348,10,Sunday
8010,03/13/2014,flower (seeds),440416142,3,Thursday
3578,02/18/2014,butter milk,438816119,2,Tuesday
8919,3/9/2014,specialty chocolate,254716138,3,Sunday
2387,6/2/2014,dishes,215716223,6,Monday
8479,11/7/2014,canned beer,111816381,11,Friday
9825,11/10/2014,specialty cheese,394116384,11,Monday
8093,12/16/2014,pastry,179916420,12,Tuesday
1865,8/2/2014,brown bread,286916284,8,Saturday
1603,10/9/2014,brandy,316116352,10,Thursday
3059,04/15/2014,coffee,300816175,4,Tuesday
2932,07/20/2014,long life bakery product,161916271,7,Sunday
3277,6/5/2014,white bread,197016226,6,Thursday
8147,1/11/2014,bottled water,286016081,1,Saturday
3638,12/24/2014,hygiene articles,345616428,12,Wednesday
2703,07/18/2014,yogurt,439416269,7,Friday
2199,05/14/2014,whole milk,102716204,5,Wednesday
2199,05/31/2014,whole milk,346616221,5,Saturday
7762,2/8/2014,salty snack,281016109,2,Saturday
9782,12/30/2014,specialty bar,102316434,12,Tuesday
5218,01/29/2014,pet care,304516099,1,Wednesday
1172,06/23/2014,shopping bags,420016244,6,Monday
2932,9/6/2014,long life bakery product,428016319,9,Saturday
8274,2/3/2014,napkins,425716104,2,Monday
5409,03/22/2014,pasta,372016151,3,Saturday
1865,09/26/2014,brown bread,392716339,9,Friday
3730,10/7/2014,canned fruit,126916350,10,Tuesday
9048,12/19/2014,sugar,290716423,12,Friday
8853,04/30/2014,whipped/sour cream,378416190,4,Wednesday
5655,05/15/2014,soda,477016205,5,Thursday
1592,05/13/2014,dessert,328716203,5,Tuesday
8479,11/14/2014,canned beer,400316388,11,Friday
1172,07/21/2014,shopping bags,172316272,7,Monday
8274,03/23/2014,napkins,383216152,3,Sunday
8730,1/2/2014,rolls/buns,375816072,1,Thursday
8919,6/4/2014,specialty chocolate,388116225,6,Wednesday
6219,01/21/2014,curd cheese,359616091,1,Tuesday
2400,1/8/2014,misc. beverages,476516078,1,Wednesday
7353,07/18/2014,ice cream,430416269,7,Friday
5655,11/28/2014,soda,206516402,11,Friday
2703,04/24/2014,yogurt,193516184,4,Thursday
6095,09/20/2014,butter,176416333,9,Saturday
1172,04/15/2014,shopping bags,356516175,4,Tuesday
8073,07/17/2014,chewing gum,355916268,7,Thursday
3981,07/20/2014,pickled vegetables,249916271,7,Sunday
2789,08/13/2014,newspapers,147416295,8,Wednesday
9585,2/5/2014,red/blush wine,228916106,2,Wednesday
1172,1/7/2014,shopping bags,152216077,1,Tuesday
8274,7/8/2014,napkins,188716259,7,Tuesday
1865,03/25/2014,brown bread,310916154,3,Tuesday
3638,9/10/2014,hygiene articles,399816323,9,Wednesday
6493,5/8/2014,zwieback,318116198,5,Thursday
1865,12/1/2014,brown bread,181316405,12,Monday
8014,10/17/2014,chocolate,317116360,10,Friday
3277,01/20/2014,white bread,494416090,1,Monday
3981,02/17/2014,pickled vegetables,471016118,2,Monday
8147,7/2/2014,bottled water,210416253,7,Wednesday
9782,12/1/2014,specialty bar,174316405,12,Monday
1172,6/1/2014,shopping bags,294916222,6,Sunday
8093,10/2/2014,pastry,441616345,10,Thursday
2155,7/4/2014,fruit/vegetable juice,200016255,7,Friday
8147,03/27/2014,bottled water,411416156,3,Thursday
5655,2/6/2014,soda,143516107,2,Thursday
2789,07/29/2014,newspapers,384116280,7,Tuesday
8730,3/6/2014,rolls/buns,332316135,3,Thursday
2789,06/24/2014,newspapers,118416245,6,Tuesday
8730,03/13/2014,rolls/buns,337816142,3,Thursday
8479,10/17/2014,canned beer,156116360,10,Friday
7271,09/25/2014,beverages,281716338,9,Thursday
1733,11/25/2014,other vegetables,427216399,11,Tuesday
3638,05/25/2014,hygiene articles,437616215,5,Sunday
8274,07/24/2014,napkins,386716275,7,Thursday
2703,1/12/2014,yogurt,170216082,1,Sunday
2703,04/27/2014,yogurt,238116187,4,Sunday
6415,09/23/2014,herbs,194816336,9,Tuesday
8014,04/22/2014,chocolate,286816182,4,Tuesday
5655,5/12/2014,soda,453116202,5,Monday
8093,9/9/2014,pastry,137016322,9,Tuesday
1865,09/30/2014,brown bread,110216343,9,Tuesday
3277,11/9/2014,white bread,247316383,11,Sunday
8853,08/30/2014,whipped/sour cream,226616312,8,Saturday
8014,11/4/2014,chocolate,165516378,11,Tuesday
1172,8/2/2014,shopping bags,264916284,8,Saturday
1592,02/21/2014,dessert,174016122,2,Friday
1123,11/18/2014,berries,461716392,11,Tuesday
6295,3/4/2014,specialty fat,292116133,3,Tuesday
8147,12/23/2014,bottled water,253316427,12,Tuesday
9048,03/26/2014,sugar,316816155,3,Wednesday
3198,10/23/2014,waffles,299316366,10,Thursday
3059,4/6/2014,coffee,429216166,4,Sunday
8147,06/30/2014,bottled water,167416251,6,Monday
3357,4/1/2014,canned fish,209216161,4,Tuesday
7893,11/7/2014,ketchup,106216381,11,Friday
8014,06/28/2014,chocolate,101516249,6,Saturday
9038,2/11/2014,frozen fish,414916112,2,Tuesday
9730,2/5/2014,chocolate marshmallow,347616106,2,Wednesday
3198,07/13/2014,waffles,478616264,7,Sunday
1172,8/6/2014,shopping bags,205416288,8,Wednesday
3277,12/6/2014,white bread,251816410,12,Saturday
2789,12/26/2014,newspapers,477116430,12,Friday
2155,09/27/2014,fruit/vegetable juice,466616340,9,Saturday
1172,01/30/2014,shopping bags,451316100,1,Thursday
7743,11/29/2014,seasonal products,122516403,11,Saturday
7969,8/11/2014,candy,349616293,8,Monday
1172,09/13/2014,shopping bags,172016326,9,Saturday
1961,03/31/2014,dental care,409116160,3,Monday
2932,07/17/2014,long life bakery product,347716268,7,Thursday
5655,08/20/2014,soda,322716302,8,Wednesday
8093,6/6/2014,pastry,212316227,6,Friday
2932,12/17/2014,long life bakery product,483716421,12,Wednesday
8479,08/31/2014,canned beer,431616313,8,Sunday
3059,06/30/2014,coffee,326316251,6,Monday
9585,06/13/2014,red/blush wine,342116234,6,Friday
9048,04/23/2014,sugar,481916183,4,Wednesday
3893,10/7/2014,domestic eggs,129416350,10,Tuesday
7665,5/6/2014,margarine,130916196,5,Tuesday
8853,6/7/2014,whipped/sour cream,258916228,6,Saturday
3059,04/14/2014,coffee,123416174,4,Monday
5655,4/12/2014,soda,268516172,4,Saturday
2199,11/24/2014,whole milk,139516398,11,Monday
5655,3/1/2014,soda,248016130,3,Saturday
6351,01/17/2014,instant coffee,430316087,1,Friday
1733,09/24/2014,other vegetables,391516337,9,Wednesday
